Meter,DateTime,kWh_IMP,kWh_EXP,kvarh_IMP,kvarh_EXP,kVAh,V,I,kW,I_THD
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 03:12:50,17541.828,0.0,1398.01,3416.264,19292.237,243.8,1.56,0.372,8.9
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 03:29:30,17541.9,0.0,1398.01,3416.284,19292.311,243.8,1.24,0.271,37.5
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 03:37:50,17541.936,0.0,1398.01,3416.294,19292.349,243.9,1.16,0.261,29.4
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 03:54:30,17542.009,0.0,1398.01,3416.313,19292.424,243.8,1.15,0.261,30.9
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 04:12:50,17542.09,0.0,1398.01,3416.335,19292.508,243.8,1.2,0.27,33.5
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 04:29:30,17542.164,0.0,1398.01,3416.355,19292.585,243.8,1.19,0.263,31.9
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 04:37:50,17542.2,0.0,1398.01,3416.365,19292.622,243.3,1.14,0.257,29.6
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 04:54:30,17542.673,0.0,1398.01,3416.383,19293.096,243.7,15.95,3.864,27.2
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 05:12:49,17542.75,0.0,1398.01,3416.404,19293.176,243.1,1.14,0.257,28.9
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 05:29:29,17542.816,0.0,1398.01,3416.422,19293.245,243.3,1.17,0.263,32.1
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 05:37:49,17542.853,0.0,1398.01,3416.432,19293.283,242.2,1.18,0.262,33.7
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 05:54:29,17542.925,0.0,1398.01,3416.451,19293.358,242.5,1.2,0.263,32.6
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 06:12:48,17543.008,0.0,1398.01,3416.469,19293.443,241.3,1.5,0.359,26.4
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 06:29:28,17543.37,0.0,1398.01,3416.483,19293.809,241.9,16.53,3.994,17.3
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 06:37:48,17543.949,0.0,1398.01,3416.486,19294.387,241.1,16.48,3.97,3.5
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 06:54:28,17544.206,0.0,1398.01,3416.5,19294.643,241.7,2.55,0.571,36.7
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 07:12:50,17544.375,0.0,1398.01,3416.523,19294.814,242.1,2.39,0.534,46.9
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 07:29:30,17544.42,0.0,1398.01,3416.58,19294.887,241.0,1.02,0.127,38.0
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 07:37:50,17544.799,0.0,1398.01,3416.606,19295.272,240.0,15.31,3.669,3.3
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 07:54:30,17544.892,0.0,1398.01,3416.659,19295.391,241.8,0.99,0.12,33.2
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 08:12:50,17544.923,0.0,1398.01,3416.716,19295.456,241.7,0.88,0.088,25.1
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 08:29:30,17544.957,0.0,1398.01,3416.769,19295.518,241.5,1.02,0.126,37.3
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 08:37:50,17544.974,0.0,1398.01,3416.795,19295.55,240.0,0.98,0.12,32.2
RMT-APL-01-MDB5-APR48-01-50002673-DL1,2024-11-20 08:54:30,17545.007,0.0,1398.01,3416.848,19295.612,242.7,0.98,0.119,32.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 06:59:40,14791.753,0.0,565.193,2378.148,15758.187,239.1,0.78,0.153,62.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 07:13:40,14791.777,0.0,565.193,2378.154,15758.212,239.0,0.46,0.104,18.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 07:27:40,14791.802,0.0,565.193,2378.16,15758.237,240.0,0.47,0.107,18.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 07:41:40,14792.326,0.0,565.199,2378.161,15758.764,239.7,21.61,5.154,17.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 07:59:39,14793.879,0.0,565.205,2378.162,15760.316,239.0,21.3,5.081,4.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 08:13:39,14794.265,0.0,565.211,2378.162,15760.701,238.1,10.05,2.386,6.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 08:27:39,14794.374,0.0,565.216,2378.164,15760.81,238.1,1.3,0.297,31.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 08:41:39,14794.419,0.0,565.216,2378.168,15760.856,238.0,3.49,0.831,31.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 08:59:39,14794.47,0.0,565.216,2378.174,15760.907,238.3,3.44,0.817,31.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 09:13:39,14794.511,0.0,565.216,2378.179,15760.948,238.5,0.69,0.131,73.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 09:27:39,14794.556,0.0,565.216,2378.184,15760.995,241.3,3.75,0.89,71.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 09:41:39,14794.601,0.0,565.216,2378.189,15761.039,240.3,3.48,0.836,31.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 09:59:39,14794.652,0.0,565.216,2378.194,15761.091,240.6,0.37,0.082,31.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 10:13:39,14794.684,0.0,565.216,2378.197,15761.123,240.7,0.37,0.084,31.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 10:27:39,14795.041,0.0,565.216,2378.202,15761.483,240.2,15.53,4.402,65.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 10:41:39,14795.174,0.0,565.216,2378.207,15761.614,240.1,3.72,0.885,68.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 10:59:40,14795.23,0.0,565.216,2378.213,15761.67,240.9,3.45,0.821,67.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 11:13:40,14795.262,0.0,565.216,2378.217,15761.703,241.0,0.36,0.08,32.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 11:27:40,14795.294,0.0,565.216,2378.22,15761.735,241.4,0.37,0.083,31.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 11:41:40,14795.342,0.0,565.216,2378.224,15761.783,241.4,0.67,0.132,64.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 11:59:40,14795.404,0.0,565.216,2378.231,15761.847,241.6,3.71,0.892,65.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 12:28:40,14795.48,0.0,565.216,2378.239,15761.923,240.0,0.37,0.083,31.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 12:42:40,14795.526,0.0,565.216,2378.243,15761.969,240.4,0.37,0.083,30.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 12:59:39,14795.564,0.0,565.216,2378.247,15762.007,240.3,2.53,0.843,65.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 13:13:39,14795.622,0.0,565.216,2378.252,15762.065,240.1,3.77,0.896,70.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 13:27:39,14795.664,0.0,565.216,2378.257,15762.108,240.2,3.73,0.886,70.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 13:41:39,14795.708,0.0,565.216,2378.26,15762.153,239.2,3.47,0.827,29.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 13:59:39,14795.747,0.0,565.216,2378.265,15762.192,239.2,0.37,0.083,30.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 14:13:39,14795.793,0.0,565.216,2378.269,15762.238,239.6,0.37,0.083,30.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 14:27:39,14795.835,0.0,565.216,2378.273,15762.281,239.4,0.69,0.134,69.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 14:41:39,14795.879,0.0,565.216,2378.278,15762.325,239.6,0.69,0.132,71.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 14:59:39,14795.931,0.0,565.216,2378.283,15762.377,239.2,3.49,0.83,32.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 15:13:39,14795.976,0.0,565.216,2378.286,15762.422,238.0,3.43,0.815,30.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 15:27:39,14796.008,0.0,565.216,2378.29,15762.455,237.9,0.37,0.081,31.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 15:41:39,14796.047,0.0,565.216,2378.294,15762.494,238.1,0.7,0.135,70.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 15:59:40,14796.113,0.0,565.216,2378.3,15762.56,238.2,0.7,0.134,72.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 16:13:40,14796.154,0.0,565.216,2378.304,15762.602,237.7,3.49,0.829,30.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 16:27:40,14796.191,0.0,565.216,2378.308,15762.64,237.9,3.41,0.807,30.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 16:41:40,14796.224,0.0,565.216,2378.312,15762.672,237.6,0.37,0.082,31.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 16:59:40,14796.71,0.0,565.216,2378.317,15763.159,237.4,15.2,3.592,74.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 17:13:40,14796.754,0.0,565.216,2378.322,15763.203,239.0,0.71,0.132,77.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 17:27:40,14796.811,0.0,565.217,2378.325,15763.26,239.0,0.81,0.188,75.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 17:41:40,14796.844,0.0,565.217,2378.328,15763.294,239.4,0.37,0.081,30.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 17:59:40,14796.895,0.0,565.217,2378.333,15763.345,239.4,3.5,0.836,31.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 18:13:40,14796.933,0.0,565.217,2378.338,15763.384,239.0,0.7,0.132,73.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 18:27:40,14796.99,0.0,565.217,2378.344,15763.441,238.8,0.71,0.131,77.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 18:41:40,14797.028,0.0,565.217,2378.348,15763.48,238.3,0.7,0.129,76.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 18:59:40,14797.082,0.0,565.217,2378.355,15763.534,240.0,0.42,0.093,39.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 19:13:40,14797.117,0.0,565.217,2378.359,15763.57,240.3,3.59,0.86,38.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 19:27:40,14797.165,0.0,565.217,2378.364,15763.618,241.2,3.76,0.897,55.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 19:41:40,14797.217,0.0,565.217,2378.369,15763.67,241.2,1.29,0.147,66.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 19:59:40,14797.28,0.0,565.217,2378.375,15763.734,241.2,0.74,0.146,67.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 20:13:40,14797.316,0.0,565.217,2378.379,15763.77,241.7,0.44,0.097,38.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 20:27:40,14797.351,0.0,565.217,2378.383,15763.806,242.8,0.43,0.097,38.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 20:41:40,14797.402,0.0,565.217,2378.387,15763.857,242.6,0.74,0.147,65.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 20:59:40,14797.472,0.0,565.218,2378.393,15763.928,241.7,3.8,0.901,67.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 21:13:40,14797.517,0.0,565.218,2378.398,15763.972,239.5,0.73,0.143,66.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 21:27:40,14797.552,0.0,565.218,2378.402,15764.008,240.0,0.45,0.096,42.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 21:41:40,14797.6,0.0,565.218,2378.407,15764.056,240.4,0.44,0.094,43.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 21:59:39,14797.645,0.0,565.218,2378.413,15764.102,240.7,0.74,0.143,68.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 22:13:39,14797.704,0.0,565.218,2378.419,15764.161,240.0,0.79,0.15,74.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 22:27:39,14797.747,0.0,565.218,2378.424,15764.205,240.4,3.8,0.906,67.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 22:41:39,14797.786,0.0,565.218,2378.429,15764.245,241.3,3.57,0.86,42.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 22:59:39,14797.841,0.0,565.219,2378.432,15764.299,241.5,3.45,0.828,36.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 23:13:39,14797.894,0.0,565.219,2378.438,15764.353,241.0,0.77,0.157,54.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 23:27:39,14797.944,0.0,565.219,2378.446,15764.404,240.6,0.77,0.156,56.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 23:41:39,14797.991,0.0,565.219,2378.453,15764.452,241.0,0.77,0.156,57.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-18 23:59:40,14798.05,0.0,565.219,2378.461,15764.512,241.3,0.62,0.135,36.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 00:13:40,14798.095,0.0,565.219,2378.468,15764.558,241.7,3.77,0.908,36.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 00:43:53,14798.7,0.0,565.22,2378.482,15765.163,241.8,0.77,0.157,55.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 00:59:40,14798.764,0.0,565.22,2378.489,15765.228,241.6,0.76,0.156,54.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 01:13:40,14798.802,0.0,565.22,2378.495,15765.267,242.1,0.47,0.107,23.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 01:27:40,14798.854,0.0,565.22,2378.501,15765.319,243.1,0.47,0.107,23.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 01:41:40,14798.892,0.0,565.22,2378.507,15765.358,242.5,0.47,0.108,23.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 01:59:40,14798.965,0.0,565.22,2378.517,15765.432,243.0,0.77,0.159,56.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 02:13:40,14799.013,0.0,565.22,2378.524,15765.48,240.2,0.8,0.161,58.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 02:27:40,14799.067,0.0,565.224,2378.529,15765.536,239.7,2.27,0.491,34.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 02:41:40,14799.182,0.0,565.251,2378.532,15765.657,239.5,4.96,1.169,31.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 02:59:39,14799.276,0.0,565.263,2378.536,15765.753,240.9,6.38,1.513,34.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 03:13:39,14799.37,0.0,565.285,2378.54,15765.852,240.8,2.31,0.485,57.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 03:27:39,14799.423,0.0,565.285,2378.55,15765.906,240.3,0.88,0.178,59.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 03:41:39,14799.479,0.0,565.285,2378.557,15765.963,240.7,0.56,0.126,29.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 03:59:39,14799.529,0.0,565.285,2378.567,15766.014,240.8,0.54,0.121,27.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 04:13:39,14799.585,0.0,565.285,2378.575,15766.07,240.9,0.71,0.153,40.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 04:27:39,14799.637,0.0,565.285,2378.584,15766.123,240.4,0.82,0.17,50.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 04:41:39,14799.689,0.0,565.285,2378.593,15766.177,241.0,0.81,0.168,51.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 04:59:40,14799.751,0.0,565.285,2378.603,15766.24,241.0,0.52,0.117,27.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 05:13:40,14799.795,0.0,565.285,2378.61,15766.285,239.9,3.68,0.882,27.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 05:27:40,14799.846,0.0,565.285,2378.618,15766.337,240.0,3.63,0.869,26.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 05:41:40,14799.897,0.0,565.285,2378.627,15766.389,239.7,3.86,0.915,57.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 05:59:40,14799.972,0.0,565.285,2378.639,15766.465,239.2,3.83,0.91,59.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 06:13:40,14800.012,0.0,565.285,2378.647,15766.507,238.8,0.65,0.138,36.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 06:27:40,14800.066,0.0,565.285,2378.655,15766.561,238.4,0.54,0.119,25.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 06:41:40,14800.107,0.0,565.285,2378.662,15766.603,238.0,0.54,0.118,25.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 06:59:40,14800.18,0.0,565.285,2378.674,15766.677,237.7,0.83,0.167,57.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 07:13:40,14800.232,0.0,565.285,2378.683,15766.73,237.9,3.9,0.92,58.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 07:27:40,14800.276,0.0,565.285,2378.691,15766.776,237.6,3.63,0.858,24.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 07:41:40,14800.326,0.0,565.285,2378.699,15766.827,237.7,3.61,0.853,24.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 07:59:40,14800.909,0.0,565.285,2378.709,15767.41,237.4,18.21,4.312,25.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 08:13:40,14800.959,0.0,565.285,2378.718,15767.461,237.8,0.84,0.166,59.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 08:27:40,14801.01,0.0,565.285,2378.728,15767.514,237.7,0.85,0.165,61.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 08:41:40,14801.066,0.0,565.285,2378.736,15767.57,237.6,0.52,0.114,24.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 08:59:40,14801.113,0.0,565.285,2378.746,15767.619,237.2,0.52,0.115,25.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 09:13:40,14801.167,0.0,565.285,2378.754,15767.674,239.5,3.66,0.876,25.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 09:27:40,14801.216,0.0,565.285,2378.763,15767.724,239.9,3.88,0.924,56.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 09:43:00,14801.285,0.0,565.285,2378.773,15767.794,239.5,3.85,0.917,57.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 09:51:20,14801.304,0.0,565.285,2378.778,15767.814,239.6,3.69,0.883,21.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 10:12:50,14801.383,0.0,565.285,2378.789,15767.894,239.4,3.61,0.86,24.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 10:29:30,14801.431,0.0,565.285,2378.798,15767.943,239.3,0.52,0.116,24.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 10:37:50,14801.465,0.0,565.285,2378.803,15767.977,238.1,0.83,0.168,56.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 10:54:30,14801.538,0.0,565.285,2378.814,15768.051,238.4,0.82,0.166,56.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 11:12:50,14801.592,0.0,565.285,2378.825,15768.107,238.4,3.68,0.874,24.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 11:29:30,14801.65,0.0,565.285,2378.835,15768.166,238.5,0.52,0.116,24.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 11:37:50,14801.679,0.0,565.285,2378.839,15768.196,238.2,0.52,0.116,24.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 11:54:30,14801.734,0.0,565.285,2378.849,15768.252,239.4,1.04,0.244,24.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 12:22:54,14802.387,0.0,565.289,2378.858,15768.908,236.7,21.52,5.091,3.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 12:39:34,14803.605,0.0,565.294,2378.858,15770.124,237.0,21.69,5.128,6.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 12:47:54,14803.829,0.0,565.297,2378.858,15770.348,237.8,7.17,1.701,5.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 13:12:50,14804.006,0.0,565.298,2378.872,15770.526,239.3,0.9,0.178,60.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 13:29:30,14804.068,0.0,565.298,2378.882,15770.589,238.8,0.52,0.115,25.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 13:37:50,14804.089,0.0,565.298,2378.886,15770.611,238.3,3.63,0.862,3.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 13:54:30,14804.143,0.0,565.298,2378.895,15770.666,239.2,0.52,0.115,25.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 14:12:49,14804.22,0.0,565.298,2378.908,15770.744,239.3,0.91,0.181,60.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 14:29:29,14804.286,0.0,565.298,2378.92,15770.812,238.3,3.6,0.854,59.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 14:37:49,14804.307,0.0,565.298,2378.924,15770.833,238.8,0.52,0.114,26.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 14:54:29,14804.8,0.0,565.298,2378.933,15771.327,239.0,15.25,3.631,25.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 15:12:49,14804.864,0.0,565.298,2378.943,15771.392,239.2,0.82,0.164,59.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 15:29:29,14804.923,0.0,565.298,2378.954,15771.453,239.0,3.83,0.91,55.8
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 15:37:49,14804.96,0.0,565.298,2378.96,15771.49,238.4,0.81,0.162,54.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 16:14:57,14805.085,0.0,565.298,2378.981,15771.617,239.0,0.55,0.122,29.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 16:23:17,14805.114,0.0,565.298,2378.985,15771.648,238.6,0.71,0.146,30.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 16:39:57,14805.173,0.0,565.298,2378.997,15771.708,238.9,0.82,0.166,54.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 16:48:17,14805.209,0.0,565.298,2379.002,15771.744,238.0,0.81,0.163,54.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 17:12:50,14805.284,0.0,565.298,2379.015,15771.821,240.0,0.51,0.113,25.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 17:29:30,14805.345,0.0,565.298,2379.024,15771.883,239.1,0.59,0.127,33.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 17:37:50,14805.376,0.0,565.298,2379.029,15771.915,239.0,0.82,0.162,60.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 17:54:30,14805.437,0.0,565.298,2379.04,15771.976,238.9,0.87,0.171,63.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 18:12:50,14805.508,0.0,565.298,2379.051,15772.049,239.1,0.82,0.162,60.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 18:29:30,14805.567,0.0,565.298,2379.06,15772.109,238.2,0.52,0.117,25.0
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 18:37:50,14805.597,0.0,565.298,2379.064,15772.139,239.5,0.53,0.119,24.2
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 18:54:30,14805.644,0.0,565.298,2379.073,15772.187,238.5,0.73,0.152,47.6
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 19:12:50,14805.721,0.0,565.298,2379.085,15772.266,238.7,0.83,0.169,54.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 19:29:30,14805.775,0.0,565.298,2379.094,15772.321,238.8,0.83,0.168,53.3
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 19:37:50,14805.866,0.0,565.298,2379.099,15772.414,237.5,15.23,3.617,2.9
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 19:54:30,14806.875,0.0,565.298,2379.108,15773.423,238.6,15.32,3.653,3.4
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 20:12:50,14807.996,0.0,565.298,2379.119,15774.545,238.9,15.58,3.721,3.1
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 20:29:30,14808.104,0.0,565.298,2379.132,15774.652,239.7,0.91,0.188,49.5
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 20:37:50,14808.13,0.0,565.298,2379.138,15774.678,238.3,0.88,0.182,48.7
RMT-APL-01-MDB5-APR49-01-50002673-DL2,2024-11-19 20:54:30,14808.168,0.0,565.298,2379.15,15774.719,238.4,0.63,0.133,38.5
